Benchmark,greentm-stm-norec_th1,greentm-stm-norec_th2,greentm-stm-norec_th3,greentm-stm-norec_th4,greentm-stm-norec_th5,greentm-stm-norec_th6,greentm-stm-norec_th7,greentm-stm-norec_th8,greentm-stm-swisstm_th1,greentm-stm-swisstm_th2,greentm-stm-swisstm_th3,greentm-stm-swisstm_th4,greentm-stm-swisstm_th5,greentm-stm-swisstm_th6,greentm-stm-swisstm_th7,greentm-stm-swisstm_th8,greentm-stm-tinystm_th1,greentm-stm-tinystm_th2,greentm-stm-tinystm_th3,greentm-stm-tinystm_th4,greentm-stm-tinystm_th5,greentm-stm-tinystm_th6,greentm-stm-tinystm_th7,greentm-stm-tinystm_th8,greentm-stm-tl2_th1,greentm-stm-tl2_th2,greentm-stm-tl2_th3,greentm-stm-tl2_th4,greentm-stm-tl2_th5,greentm-stm-tl2_th6,greentm-stm-tl2_th7,greentm-stm-tl2_th8,greentm-htm-sgl-NO_RETRY-budget1_th1,greentm-htm-sgl-NO_RETRY-budget1_th2,greentm-htm-sgl-NO_RETRY-budget1_th3,greentm-htm-sgl-NO_RETRY-budget1_th4,greentm-htm-sgl-NO_RETRY-budget1_th5,greentm-htm-sgl-NO_RETRY-budget1_th6,greentm-htm-sgl-NO_RETRY-budget1_th7,greentm-htm-sgl-NO_RETRY-budget1_th8,greentm-htm-sgl-NO_RETRY-budget2_th1,greentm-htm-sgl-NO_RETRY-budget2_th2,greentm-htm-sgl-NO_RETRY-budget2_th3,greentm-htm-sgl-NO_RETRY-budget2_th4,greentm-htm-sgl-NO_RETRY-budget2_th5,greentm-htm-sgl-NO_RETRY-budget2_th6,greentm-htm-sgl-NO_RETRY-budget2_th7,greentm-htm-sgl-NO_RETRY-budget2_th8,greentm-htm-sgl-NO_RETRY-budget4_th1,greentm-htm-sgl-NO_RETRY-budget4_th2,greentm-htm-sgl-NO_RETRY-budget4_th3,greentm-htm-sgl-NO_RETRY-budget4_th4,greentm-htm-sgl-NO_RETRY-budget4_th5,greentm-htm-sgl-NO_RETRY-budget4_th6,greentm-htm-sgl-NO_RETRY-budget4_th7,greentm-htm-sgl-NO_RETRY-budget4_th8,greentm-htm-sgl-NO_RETRY-budget10_th1,greentm-htm-sgl-NO_RETRY-budget10_th2,greentm-htm-sgl-NO_RETRY-budget10_th3,greentm-htm-sgl-NO_RETRY-budget10_th4,greentm-htm-sgl-NO_RETRY-budget10_th5,greentm-htm-sgl-NO_RETRY-budget10_th6,greentm-htm-sgl-NO_RETRY-budget10_th7,greentm-htm-sgl-NO_RETRY-budget10_th8,greentm-htm-sgl-NO_RETRY-budget20_th1,greentm-htm-sgl-NO_RETRY-budget20_th2,greentm-htm-sgl-NO_RETRY-budget20_th3,greentm-htm-sgl-NO_RETRY-budget20_th4,greentm-htm-sgl-NO_RETRY-budget20_th5,greentm-htm-sgl-NO_RETRY-budget20_th6,greentm-htm-sgl-NO_RETRY-budget20_th7,greentm-htm-sgl-NO_RETRY-budget20_th8,greentm-htm-sgl-LINEAR-budget2_th1,greentm-htm-sgl-LINEAR-budget2_th2,greentm-htm-sgl-LINEAR-budget2_th3,greentm-htm-sgl-LINEAR-budget2_th4,greentm-htm-sgl-LINEAR-budget2_th5,greentm-htm-sgl-LINEAR-budget2_th6,greentm-htm-sgl-LINEAR-budget2_th7,greentm-htm-sgl-LINEAR-budget2_th8,greentm-htm-sgl-LINEAR-budget4_th1,greentm-htm-sgl-LINEAR-budget4_th2,greentm-htm-sgl-LINEAR-budget4_th3,greentm-htm-sgl-LINEAR-budget4_th4,greentm-htm-sgl-LINEAR-budget4_th5,greentm-htm-sgl-LINEAR-budget4_th6,greentm-htm-sgl-LINEAR-budget4_th7,greentm-htm-sgl-LINEAR-budget4_th8,greentm-htm-sgl-LINEAR-budget10_th1,greentm-htm-sgl-LINEAR-budget10_th2,greentm-htm-sgl-LINEAR-budget10_th3,greentm-htm-sgl-LINEAR-budget10_th4,greentm-htm-sgl-LINEAR-budget10_th5,greentm-htm-sgl-LINEAR-budget10_th6,greentm-htm-sgl-LINEAR-budget10_th7,greentm-htm-sgl-LINEAR-budget10_th8,greentm-htm-sgl-LINEAR-budget20_th1,greentm-htm-sgl-LINEAR-budget20_th2,greentm-htm-sgl-LINEAR-budget20_th3,greentm-htm-sgl-LINEAR-budget20_th4,greentm-htm-sgl-LINEAR-budget20_th5,greentm-htm-sgl-LINEAR-budget20_th6,greentm-htm-sgl-LINEAR-budget20_th7,greentm-htm-sgl-LINEAR-budget20_th8,greentm-htm-sgl-HALF-budget2_th1,greentm-htm-sgl-HALF-budget2_th2,greentm-htm-sgl-HALF-budget2_th3,greentm-htm-sgl-HALF-budget2_th4,greentm-htm-sgl-HALF-budget2_th5,greentm-htm-sgl-HALF-budget2_th6,greentm-htm-sgl-HALF-budget2_th7,greentm-htm-sgl-HALF-budget2_th8,greentm-htm-sgl-HALF-budget4_th1,greentm-htm-sgl-HALF-budget4_th2,greentm-htm-sgl-HALF-budget4_th3,greentm-htm-sgl-HALF-budget4_th4,greentm-htm-sgl-HALF-budget4_th5,greentm-htm-sgl-HALF-budget4_th6,greentm-htm-sgl-HALF-budget4_th7,greentm-htm-sgl-HALF-budget4_th8,greentm-htm-sgl-HALF-budget10_th1,greentm-htm-sgl-HALF-budget10_th2,greentm-htm-sgl-HALF-budget10_th3,greentm-htm-sgl-HALF-budget10_th4,greentm-htm-sgl-HALF-budget10_th5,greentm-htm-sgl-HALF-budget10_th6,greentm-htm-sgl-HALF-budget10_th7,greentm-htm-sgl-HALF-budget10_th8,greentm-htm-sgl-HALF-budget20_th1,greentm-htm-sgl-HALF-budget20_th2,greentm-htm-sgl-HALF-budget20_th3,greentm-htm-sgl-HALF-budget20_th4,greentm-htm-sgl-HALF-budget20_th5,greentm-htm-sgl-HALF-budget20_th6,greentm-htm-sgl-HALF-budget20_th7,greentm-htm-sgl-HALF-budget20_th8
ssca2_s20_i0.1_u0.5_l20_p10,444.8789,554.986,614.07245,644.31036,651.2631,665.4519,676.6646,679.9661,475.92145,584.4494,641.9357,674.85815,678.0163,691.6678,703.5954,714.9445,487.24136,593.432,649.72125,678.91327,682.5282,698.2612,708.72284,721.77844,433.12018,553.798,612.6394,653.50214,661.7236,681.217,697.05176,707.9999,503.85922,611.7739,664.27527,693.65784,701.76074,715.3142,725.5527,732.96954,503.53415,609.8212,657.2236,689.60565,699.0696,713.24536,723.8397,734.959,505.13843,610.38617,663.1887,689.4511,699.70575,713.5768,723.95105,732.2187,499.99384,611.3426,661.62683,686.32513,699.8517,715.8723,726.71155,731.0011,501.44095,611.5229,656.99396,690.9294,702.1344,715.0335,726.7411,734.1467,497.82495,611.6745,661.9869,688.49854,702.69354,714.91504,724.7595,730.8896,500.95877,605.07697,660.99274,687.6574,699.8031,715.8135,724.8656,731.5575,501.39233,608.5909,661.6307,687.36475,696.1707,713.58563,725.63495,733.353,499.5733,604.28766,658.8444,692.87476,702.98895,713.15826,725.4523,732.4342,502.95743,606.4053,661.1031,691.05035,700.9827,714.00665,722.2478,731.4189,499.5542,611.5559,662.36945,688.41675,697.41016,716.51575,722.0277,730.6114,501.51443,605.97125,659.5154,689.5003,701.8164,712.2656,725.0661,729.3988,499.06378,607.95276,658.5617,688.5783,697.6837,714.4698,723.3277,731.64075
ssca2_s20_i0.1_u0.5_l20_p20,368.595,452.30786,490.2295,511.96265,518.0568,529.4235,536.02374,538.38403,387.81686,470.86127,508.0086,531.0828,533.6529,544.102,552.8625,559.1066,397.10114,473.8212,510.82687,534.8103,534.8869,545.96204,557.5408,562.27924,356.58942,442.59598,491.30652,513.7324,521.7868,537.55786,548.5654,554.17914,406.19205,483.7123,519.30927,538.31165,547.8926,558.24133,563.64453,570.6507,406.354,485.36276,519.8972,543.53705,547.6486,557.14795,565.3565,569.9532,408.66733,482.2266,520.5134,543.0519,547.5291,555.7705,562.04254,572.39276,407.98563,485.0824,518.1268,540.95264,548.52344,556.6009,564.00385,568.3549,408.69333,484.27893,517.94635,541.1001,546.96375,556.9787,566.33344,571.17426,405.4326,482.46805,519.45667,540.9705,547.4802,558.8099,566.31366,570.3994,408.3938,481.90598,517.5446,540.509,547.93823,556.3061,563.6079,570.3065,406.6903,481.32397,516.9685,540.52313,545.28375,557.74725,565.8451,568.87744,407.42343,483.26886,516.5034,541.06903,545.7111,556.75665,565.62744,571.1652,406.61716,482.79684,522.1109,539.229,547.0299,556.4337,563.3834,568.7511,408.84778,481.0526,520.02423,541.7329,546.85785,557.88617,564.2848,571.07196,407.08624,483.6961,516.336,541.00415,549.2954,556.08093,565.79364,568.69855,406.92676,479.99017,515.79456,531.84515,546.7758,556.5802,564.0535,568.7363
ssca2_s20_i0.1_u0.5_l20_p5,476.48315,604.6622,668.21155,703.71735,711.2866,724.0121,737.24567,743.2154,510.06235,639.66516,696.4138,733.68976,737.7156,758.3333,774.1072,781.70233,527.2153,644.5977,704.6482,741.8289,747.9738,767.71246,777.2766,792.09564,465.74292,596.61115,665.0989,712.2572,720.4891,741.63324,761.3787,773.5032,547.6683,666.2752,723.6173,758.68964,771.29395,786.6906,800.29266,806.75903,547.79254,667.1313,723.3072,753.4572,770.93243,786.84155,795.89404,808.1434,548.56165,661.4973,719.0956,759.30963,765.5276,785.1283,794.39594,806.1704,542.73126,661.4713,722.11584,758.5788,764.1193,781.2124,764.8598,806.56836,548.0544,662.95764,726.5416,755.8302,770.6079,782.2857,796.7112,805.4145,543.2672,660.8945,722.79645,756.4266,765.874,781.44525,799.054,804.29877,547.0996,658.8118,709.3723,761.67944,764.5461,786.69666,796.54004,805.17065,545.98706,664.0467,721.31256,754.9182,767.8132,785.41547,798.1937,807.32477,547.4932,663.9758,718.9423,756.6642,765.5004,781.06683,798.46625,806.442,542.1862,668.7532,724.2713,762.1236,771.23834,783.99493,794.94354,805.3769,547.4802,665.79626,727.87354,757.8333,768.56683,782.5224,795.4741,803.1751,548.207,661.27795,722.8879,757.4437,763.55,784.5129,795.54,804.72864,548.0636,660.39484,717.9042,758.8064,760.5298,779.7294,796.24756,805.93915
ssca2_s20_i0.1_u0.5_l5_p10,445.56534,561.55334,614.81366,642.4444,655.61127,666.5587,672.58795,677.60974,476.3931,585.7191,636.7466,677.8595,678.5168,693.67334,705.4752,717.12384,486.7344,594.07227,647.4938,676.38684,682.34357,699.3112,710.12195,719.04224,432.55508,551.45215,616.82275,652.9176,662.95624,682.1543,696.23004,705.3484,504.33563,610.3128,653.8014,691.347,696.04846,713.7376,726.07086,736.8925,503.37607,607.0562,658.8059,690.95044,701.90656,712.5715,726.0214,731.89124,501.60083,605.9749,655.7721,691.0646,702.61536,713.82324,724.4165,732.9695,501.3807,607.8271,663.21014,691.27295,695.1568,715.26495,725.2343,735.4943,501.57416,612.33,660.6849,686.13586,701.77844,715.44214,726.82074,735.97845,501.32004,606.263,654.0182,690.4574,699.243,715.7762,725.92413,736.0961,497.40125,607.89795,662.6669,690.9905,702.08673,714.5015,727.4349,733.495,502.70157,612.4883,667.0161,684.3739,702.01636,714.1822,727.46,730.72253,499.77216,609.78357,656.79816,688.5291,699.5657,712.5832,723.0777,731.67914,502.97522,607.8192,658.82605,689.63513,703.3014,716.6333,725.53143,732.769,502.9156,612.3987,658.50775,686.1883,702.31805,713.9267,723.17114,735.10693,500.8031,599.7385,650.34937,689.94525,696.2008,711.9917,725.8622,729.98944,501.74084,608.67554,653.5075,689.8827,697.6162,711.2595,723.71857,730.3664
ssca2_s20_i0.1_u0.5_l5_p20,368.62036,451.07596,490.52234,511.09827,521.803,528.55145,539.6292,542.58997,389.73065,470.50708,506.8988,533.1793,531.89465,543.75775,550.6474,559.7319,397.2327,472.59042,510.2955,531.19025,536.0705,545.9353,556.11444,561.87573,361.38217,444.83517,486.5262,515.9547,522.3324,537.5952,547.4658,555.72095,407.6009,485.46164,520.36017,541.3149,546.2922,556.90186,563.3129,572.9471,407.36145,482.1421,520.7147,537.13,547.80383,556.2162,561.7368,571.47876,409.6082,484.66638,518.35706,542.46643,548.45404,557.24005,564.05145,570.7942,408.90564,484.1099,517.407,541.345,547.1612,557.2532,564.43884,570.1584,407.3042,485.87732,521.1154,540.1834,545.09296,559.7093,566.1931,568.74225,408.777,481.679,518.3345,541.2102,547.3896,558.7503,566.74805,571.5023,408.20352,482.48148,520.6763,541.8394,547.1291,558.0685,565.37286,569.91016,407.6636,485.84802,521.19653,540.9547,548.08276,558.34674,566.3982,572.05237,406.06607,483.74036,521.20807,537.8234,543.9019,557.2498,564.5708,570.87274,404.97894,484.0639,519.43256,542.60065,547.4541,556.4645,565.08777,570.5134,408.72678,478.69226,516.71326,542.1531,546.2111,558.10736,565.7244,570.7608,406.40607,482.95706,517.02814,537.06647,547.2147,558.49854,564.11176,569.52435,406.80145,483.5498,518.61615,541.4243,547.0932,555.50305,565.68384,570.1571
ssca2_s20_i0.1_u0.5_l5_p5,475.67105,602.14154,665.69293,705.40674,710.1616,724.4573,734.97284,740.12354,509.92688,638.8458,699.1223,733.1109,738.53894,753.06665,768.6425,786.44324,527.51874,649.5157,698.0745,737.2981,745.6008,761.35754,780.65326,787.44995,465.17493,598.852,667.36224,714.3644,720.7213,742.2506,759.3977,775.5053,548.3534,669.95074,720.70435,762.1998,768.9352,782.43756,795.9789,803.2897,541.53174,667.4603,717.30615,756.24695,768.7418,782.6219,795.8172,803.20496,547.8776,669.2457,716.27637,759.51654,769.6172,784.9654,800.8488,806.1715,543.5632,665.3575,723.71136,760.68066,767.9375,785.47437,798.9724,805.465,547.4326,667.3409,720.6263,758.5417,765.8475,783.6779,795.017,807.69916,546.3503,660.1205,717.9388,756.75964,763.5498,782.3303,797.5169,804.96484,547.7579,664.34625,719.7375,760.1187,763.3393,774.9378,785.8796,806.3946,547.73706,664.7595,723.2472,757.7157,768.63574,784.8079,797.13416,802.57623,546.5326,666.2714,722.10223,755.63354,767.0833,783.69727,797.3114,804.7347,548.21857,665.652,723.55707,760.0566,765.61707,783.2981,792.9583,804.6284,548.44275,665.5947,720.90063,759.41675,769.09436,786.5088,795.63354,808.0797,547.48,660.6086,718.3894,762.06525,764.4346,781.734,796.02094,807.50104,545.89136,658.1737,717.0176,758.1232,766.56134,785.15546,794.22375,804.20416
ssca2_s20_i0.1_u1.0_l10_p10,813.4937,1042.003,1106.237,1142.4812,1154.1843,1148.5574,1144.9646,1145.866,919.1902,1118.1376,1207.3287,1275.8005,1250.5437,1293.8108,1313.5042,1335.6196,963.1835,1154.8319,1235.4727,1294.7771,1296.7076,1321.5393,1336.3243,1356.5552,785.6249,1026.6854,1141.3976,1218.2477,1220.5406,1258.6342,1283.4825,1311.5618,1021.10034,1219.8043,1301.8365,1339.9465,1343.1373,1335.3625,1276.6366,1164.6395,1021.4492,1211.9186,1290.1781,1335.6095,1340.553,1334.609,1248.5701,1187.8203,1017.7638,1211.0167,1300.1486,1339.8857,1347.8083,1342.5045,1268.9745,1169.1338,1030.0645,1216.7627,1296.9242,1343.4382,1340.4644,1311.6959,1227.1582,1178.4348,1031.2582,1212.4309,1300.2666,1341.6824,1340.5155,1311.7767,1227.0043,1178.455,1022.2342,1209.3987,1294.2622,1339.3567,1332.197,1319.6173,1226.2926,1190.4911,1026.57,1212.761,1289.2845,1336.8628,1341.12,1317.5416,1275.8064,1166.5402,1023.9289,1205.5533,1301.2341,1333.9796,1342.2917,1296.2885,1270.8113,1164.8176,1022.0464,1220.0189,1296.5656,1345.1903,1347.0267,1309.7687,1224.3666,1165.2577,1023.55005,1213.3743,1293.9865,1341.384,1345.5117,1308.5571,1251.7892,1181.8794,1026.4678,1214.7699,1294.1094,1341.0188,1344.502,1295.942,1192.3152,1178.7383,1026.644,1207.4951,1284.0465,1330.9,1342.1449,1308.4557,1199.4469,1173.495,1026.7831,1205.5264,1295.5143,1336.4731,1335.6758,1306.7485,1224.646,1186.5616
ssca2_s20_i0.1_u1.0_l10_p20,805.8068,1024.5848,1094.0913,1125.7222,1131.6946,1129.8024,1139.1254,1126.9264,909.9123,1108.0989,1196.9404,1248.5266,1236.195,1267.8475,1286.3923,1311.3176,956.1443,1141.8721,1217.0778,1271.9677,1272.4515,1296.2637,1317.3844,1332.2314,766.55505,1005.05884,1121.0667,1184.7357,1194.4469,1232.7964,1264.3787,1285.3341,1009.1883,1201.2068,1278.9294,1322.9791,1324.185,1284.84,1215.7992,1153.1611,1009.0428,1198.7574,1280.6156,1313.6667,1332.1143,1295.4596,1232.701,1168.17,1015.21423,1189.1038,1279.9617,1314.5055,1325.0214,1296.1093,1232.496,1161.601,1011.6508,1202.3844,1280.5704,1323.689,1329.4087,1298.0967,1218.3851,1170.9833,1014.5131,1201.3325,1272.6416,1317.5999,1325.2468,1333.1014,1212.635,1163.2427,1005.9132,1202.0748,1281.9136,1318.2646,1321.7236,1303.3451,1219.2927,1163.4095,1011.2892,1203.0317,1272.6024,1312.6418,1325.5068,1267.8706,1228.7686,1165.8228,1011.2285,1201.3231,1275.7028,1318.9285,1319.1442,1299.7236,1216.3282,1148.41,1013.1378,1200.9104,1269.8796,1313.7802,1325.1481,1291.679,1233.1141,1148.5426,1006.5599,1201.6814,1280.8219,1318.2383,1333.3889,1314.8243,1225.0135,1166.8873,1008.29065,1200.383,1275.6923,1310.9835,1318.6163,1270.496,1209.4647,1160.9557,1010.3274,1199.9958,1274.0032,1307.386,1314.2422,1289.6737,1241.3057,1147.6062,1011.97754,1182.6891,1269.2574,1316.0826,1318.7557,1280.5298,1208.3866,1156.471
ssca2_s20_i0.1_u1.0_l10_p5,833.4311,1062.1925,1143.2207,1203.293,1188.913,1183.1646,1185.7881,1174.172,944.7116,1156.7958,1259.5226,1319.7903,1305.1749,1337.3416,1367.8768,1388.2699,988.0789,1185.2959,1289.7317,1347.4202,1330.2406,1369.5112,1398.1874,1407.8773,801.41254,1051.7937,1183.739,1258.3274,1263.5123,1302.0573,1332.7781,1346.7965,1055.9031,1256.0841,1350.0728,1390.1257,1400.3401,1363.7988,1266.207,1219.3357,1056.7552,1253.9082,1350.3196,1390.859,1394.3857,1392.1194,1291.3044,1215.307,1062.153,1254.5533,1346.957,1394.8723,1401.3525,1352.4315,1273.2308,1217.5591,1055.0664,1259.9906,1343.7046,1389.103,1409.2738,1382.7104,1271.6173,1212.7992,1058.1959,1247.3901,1332.762,1382.7083,1398.9639,1374.2277,1311.2646,1213.0004,1055.163,1262.8688,1339.8549,1396.668,1397.0092,1392.225,1291.6643,1207.2052,1055.4338,1245.695,1342.7698,1392.8345,1392.1525,1377.7487,1270.4558,1205.2263,1055.4458,1254.5907,1334.3138,1397.0466,1378.3839,1387.5746,1288.6715,1224.8945,1050.6907,1264.9324,1340.5045,1386.259,1402.422,1397.2499,1266.8213,1210.8492,1047.965,1260.9429,1350.686,1392.5934,1394.3188,1351.0233,1234.3171,1219.7725,1057.3247,1249.2124,1345.3278,1385.448,1393.7333,1342.956,1279.5911,1217.2225,1057.2942,1247.34,1347.9545,1390.3704,1394.6179,1409.1764,1249.4619,1233.3457,1056.0734,1241.2742,1328.0349,1390.8643,1384.891,1364.6943,1267.1594,1225.587
ssca2_s20_i0.1_u1.0_l20_p10,813.5936,1039.3008,1110.1317,1160.2115,1143.4739,1151.9188,1159.9462,1143.1742,921.1146,1121.8538,1218.3937,1275.172,1256.8075,1290.8306,1318.0919,1337.2268,965.81824,1154.6395,1241.1223,1292.5247,1283.3552,1321.0659,1340.455,1358.1804,784.76465,1021.498,1137.2155,1213.322,1216.8914,1258.3037,1285.7054,1305.223,1017.52203,1218.3787,1300.8363,1338.0472,1352.4324,1328.5869,1203.698,1164.652,1029.6797,1220.2421,1299.8263,1341.4524,1342.5116,1348.9462,1214.695,1180.1423,1028.3025,1211.088,1300.4409,1336.7744,1335.0533,1302.3348,1219.2593,1189.5886,1029.6318,1220.3368,1299.5133,1336.5239,1353.5045,1319.672,1217.9591,1176.7339,1026.843,1211.7756,1286.1982,1345.9846,1347.7294,1289.5822,1287.6754,1175.0238,1024.0684,1202.3744,1292.9573,1344.5371,1341.569,1337.853,1250.7643,1175.0883,1023.745,1217.6398,1286.444,1346.724,1341.5444,1308.4445,1227.0898,1181.6663,1026.5146,1206.1733,1296.0409,1343.2076,1338.9237,1291.3689,1221.8254,1166.5059,1029.8099,1219.3081,1297.2019,1331.2096,1351.1202,1304.73,1273.7032,1169.8771,1024.4651,1220.2859,1295.4381,1336.7286,1336.0547,1306.4167,1222.351,1169.7406,1027.0629,1206.7313,1289.594,1340.2495,1338.4453,1335.3076,1254.9873,1182.488,1012.76324,1200.2933,1285.6318,1338.7051,1333.5748,1315.1395,1222.6306,1161.3365,1025.8077,1205.3616,1281.8662,1345.2744,1346.5098,1299.4362,1192.7014,1171.7109
ssca2_s20_i0.1_u1.0_l20_p20,805.91547,1031.5957,1076.3514,1127.226,1121.407,1138.0847,1128.0587,1123.7858,910.586,1107.4668,1196.1826,1249.4395,1234.6782,1268.6719,1291.8502,1305.6593,956.9688,1136.4065,1223.2542,1272.5968,1261.3218,1299.7728,1314.2412,1334.0588,778.68787,1011.31445,1118.0748,1188.4646,1192.6088,1232.548,1265.8999,1286.0674,1012.1182,1201.8472,1279.6918,1309.9033,1305.9169,1304.9583,1173.2783,1177.4434,1011.5141,1202.465,1275.8634,1309.8844,1328.8324,1311.492,1212.2622,1163.5863,1012.4041,1202.5137,1280.7351,1312.1395,1325.1306,1298.3918,1215.0731,1148.5406,1008.575,1195.0403,1277.7964,1318.9259,1334.319,1308.464,1236.1688,1158.3376,1014.2224,1203.6252,1279.9445,1321.0349,1322.8878,1305.17,1236.8281,1187.7844,1014.56226,1203.3427,1281.8988,1317.402,1330.6202,1286.3401,1201.6237,1162.2533,1008.2035,1195.881,1270.4503,1318.0881,1319.2202,1294.1101,1253.5072,1179.4379,1003.5849,1199.5444,1279.1962,1313.5082,1317.126,1295.2455,1174.9425,1150.3744,1011.4124,1189.825,1275.5424,1313.2067,1329.0059,1298.6031,1258.7623,1148.126,1012.1632,1199.3956,1274.4287,1323.8727,1316.0477,1320.7687,1219.9615,1161.4456,1013.161,1202.8278,1270.6346,1316.6863,1323.4714,1312.3666,1189.9927,1146.8302,1007.914,1202.8844,1267.4664,1318.3317,1329.2124,1299.9316,1189.5884,1146.3541,1010.501,1193.3033,1265.4359,1317.0802,1318.4779,1288.4159,1184.9646,1157.3666
ssca2_s20_i0.1_u1.0_l20_p5,831.9118,1061.0227,1142.7739,1187.0436,1196.7207,1180.8916,1183.5619,1174.1704,944.5088,1158.9495,1259.968,1324.6841,1303.368,1340.8903,1365.7284,1387.65,992.3168,1197.8654,1284.1726,1342.2151,1339.8397,1371.6595,1397.8864,1416.5142,804.02264,1042.6171,1176.153,1244.647,1260.0665,1303.0586,1331.8173,1353.391,1056.8993,1257.746,1353.0392,1389.9686,1393.7346,1364.768,1298.773,1213.5103,1056.0055,1264.3672,1349.8441,1394.8721,1399.3788,1406.5931,1267.226,1206.6027,1061.1462,1255.5873,1340.4603,1384.4757,1390.1796,1365.9407,1276.139,1221.3649,1053.4844,1255.7076,1340.459,1390.4553,1401.0082,1375.0789,1286.8364,1200.2966,1057.1449,1254.8036,1343.3523,1382.6505,1395.9608,1386.0637,1318.4092,1220.3071,1059.8118,1265.4912,1346.68,1394.7003,1392.1464,1383.7904,1305.4917,1205.0009,1061.4407,1267.1222,1350.5764,1395.7793,1398.79,1359.2349,1311.1295,1221.8241,1063.4683,1251.585,1338.897,1392.6403,1384.6538,1377.4862,1248.5219,1206.9419,1061.1724,1262.9121,1331.976,1392.9441,1403.9382,1388.4137,1264.5809,1207.0544,1059.446,1249.8198,1353.2571,1388.7278,1391.3787,1370.7529,1263.055,1223.6052,1055.6489,1256.3031,1343.093,1394.7842,1391.2092,1346.4662,1280.6218,1227.432,1052.2837,1256.8829,1339.042,1395.9132,1397.7463,1360.0629,1299.137,1201.0905,1060.359,1244.9585,1337.9017,1387.8625,1391.9196,1350.5104,1289.1852,1203.3834
ssca2_s20_i0.1_u1.0_l5_p10,806.27515,1030.9926,1110.4354,1141.7747,1160.1079,1150.5392,1150.6102,1139.1294,918.85895,1123.1221,1221.4723,1272.5603,1258.1346,1284.7837,1320.2053,1330.2007,961.39343,1159.2098,1231.707,1291.4283,1292.5848,1319.7153,1344.1976,1361.5221,784.42065,1022.25256,1144.4313,1213.301,1214.111,1255.8937,1279.8365,1305.1045,1023.16473,1212.195,1301.0287,1339.4106,1342.6267,1308.2146,1204.5299,1185.8337,1026.2135,1210.7725,1301.651,1350.2189,1341.0239,1297.9633,1269.6681,1180.1924,1028.2318,1212.7766,1296.3905,1335.2415,1341.2235,1293.8599,1251.0957,1190.8926,1030.7825,1210.2437,1298.1299,1334.4404,1341.711,1296.1729,1234.575,1161.3009,1030.7493,1212.257,1284.8422,1346.9526,1355.8782,1333.9601,1223.1132,1193.2812,1029.7377,1218.0259,1293.818,1340.0033,1332.4939,1332.6503,1248.915,1163.8987,1028.6047,1215.1365,1296.6548,1330.2855,1345.662,1307.6437,1229.5221,1192.6805,1026.3057,1198.6837,1285.0697,1341.6667,1341.1146,1319.4813,1223.6727,1205.5898,1023.3453,1204.4448,1296.0607,1340.8728,1332.5607,1296.2085,1200.6608,1176.0525,1030.553,1219.0499,1292.1396,1331.1262,1343.49,1308.7634,1220.2926,1177.3248,1022.0443,1214.5176,1303.9937,1335.42,1346.0281,1324.3405,1277.117,1182.5387,1026.5052,1205.0826,1291.6906,1335.7194,1350.2069,1323.031,1224.4216,1168.1617,1026.4813,1218.7723,1290.7054,1341.4586,1355.9102,1287.2466,1220.6526,1187.9253
ssca2_s20_i0.1_u1.0_l5_p20,795.21356,1027.0305,1093.5698,1117.8317,1122.5743,1138.3112,1125.802,1129.3533,909.9997,1106.4568,1197.5419,1253.9664,1231.1106,1267.9567,1291.971,1313.103,956.7653,1129.1581,1228.189,1274.8059,1271.5264,1292.9797,1312.441,1322.8796,768.5379,999.9803,1115.7812,1187.2344,1192.3209,1243.265,1264.9257,1284.8533,1003.58,1192.0201,1270.268,1308.6632,1326.2017,1337.9247,1196.3495,1154.434,1011.37933,1202.144,1279.0082,1308.792,1326.1686,1330.6085,1226.2684,1150.1931,1011.46967,1200.7957,1275.3158,1318.9419,1324.9827,1341.4752,1262.2913,1165.3416,1008.6009,1201.691,1280.9747,1313.4541,1328.5691,1300.8988,1211.2467,1160.5393,1010.47876,1202.9934,1280.7379,1319.3395,1324.6431,1329.4325,1210.1542,1148.4504,1015.94135,1201.4209,1268.5238,1316.8938,1326.7854,1307.4722,1199.1816,1147.9486,1011.41846,1201.2532,1273.3256,1322.7963,1325.0911,1313.027,1216.2747,1159.0452,1009.8453,1196.9592,1269.7313,1316.4042,1318.7183,1296.6752,1209.5541,1150.9673,1012.68097,1187.7343,1273.6306,1317.3829,1326.6776,1323.5026,1231.8213,1148.0447,1012.1527,1189.14,1280.326,1320.7771,1313.0884,1321.5459,1172.6882,1163.2397,1012.3235,1194.0607,1275.398,1317.107,1316.9061,1316.964,1248.1321,1161.1595,1014.4567,1187.9268,1273.0376,1319.8646,1332.0844,1292.3712,1195.2888,1171.6971,1012.01013,1198.4445,1260.8884,1318.2,1310.6964,1292.43,1178.5701,1166.0413
